ISO,Country Name,Timestamp,Value,FLAG
FIN,Finland,2023/8/31,65.96781313,N
FIN,Finland,2023/9/1,66.67266421,N
FIN,Finland,2023/9/2,66.69616942,N
FIN,Finland,2023/9/3,65.25478853,N
FIN,Finland,2023/9/4,63.50942254,N
FIN,Finland,2023/9/5,61.81666517,N
FIN,Finland,2023/9/6,61.06960517,N
FIN,Finland,2023/9/7,59.39218586,N
FIN,Finland,2023/9/8,59.23096834,N
FIN,Finland,2023/9/9,57.69779906,N
FIN,Finland,2023/9/10,56.45537419,N
FIN,Finland,2023/9/11,56.34511173,N
FIN,Finland,2023/9/12,54.84989665,N
FIN,Finland,2023/9/13,56.42404493,N
FIN,Finland,2023/9/14,55.05267421,N
FIN,Finland,2023/9/15,53.75288159,N
FIN,Finland,2023/9/16,52.2163234,N
FIN,Finland,2023/9/17,50.69999591,N
FIN,Finland,2023/9/18,49.22855664,N
FIN,Finland,2023/9/19,47.67095964,N
FIN,Finland,2023/9/20,46.21995784,N
FIN,Finland,2023/9/21,44.72131578,N
FIN,Finland,2023/9/22,43.36616639,N
FIN,Finland,2023/9/23,42.16202539,N
FIN,Finland,2023/9/24,41.21524729,N
FIN,Finland,2023/9/25,40.12385963,N
FIN,Finland,2023/9/26,38.97627443,N
FIN,Finland,2023/9/27,37.9831172,N
FIN,Finland,2023/9/28,36.99432579,N
FIN,Finland,2023/9/29,36.05007659,N
FIN,Finland,2023/9/30,35.33821522,N
FIN,Finland,2023/10/1,34.65193381,N
FIN,Finland,2023/10/2,34.2419459,N
FIN,Finland,2023/10/3,33.98057294,N
FIN,Finland,2023/10/4,33.56905771,N
FIN,Finland,2023/10/5,33.03669691,N
FIN,Finland,2023/10/6,32.50745963,N
FIN,Finland,2023/10/7,32.13777249,N
FIN,Finland,2023/10/8,31.79240436,N
FIN,Finland,2023/10/9,32.19732762,N
FIN,Finland,2023/10/10,32.13675681,N
FIN,Finland,2023/10/11,31.54350099,N
FIN,Finland,2023/10/12,30.92913559,N
FIN,Finland,2023/10/13,30.5402599,N
FIN,Finland,2023/10/14,30.16644903,N
FIN,Finland,2023/10/15,29.81512999,N
FIN,Finland,2023/10/16,29.35656101,N
FIN,Finland,2023/10/17,29.95413565,N
FIN,Finland,2023/10/18,30.02860606,N
FIN,Finland,2023/10/19,29.83211486,N
FIN,Finland,2023/10/20,30.03056481,N
FIN,Finland,2023/10/21,30.52802156,N
FIN,Finland,2023/10/22,31.24954724,N
FIN,Finland,2023/10/23,32.86233975,N
FIN,Finland,2023/10/24,35.64254608,N
FIN,Finland,2023/10/25,38.52140336,N
FIN,Finland,2023/10/26,40.89613796,N
FIN,Finland,2023/10/27,43.9844421,N
FIN,Finland,2023/10/28,46.3779697,N
FIN,Finland,2023/10/29,48.23195718,N
FIN,Finland,2023/10/30,50.96612685,N
FIN,Finland,2023/10/31,52.50145006,N
FIN,Finland,2023/11/1,53.33192079,N
FIN,Finland,2023/11/2,54.77589134,N
FIN,Finland,2023/11/3,55.45579087,N
FIN,Finland,2023/11/4,54.85720553,N
FIN,Finland,2023/11/5,54.31374522,N
FIN,Finland,2023/11/6,54.35611728,N
FIN,Finland,2023/11/7,55.36176143,N
FIN,Finland,2023/11/8,56.58974628,N
FIN,Finland,2023/11/9,57.55407021,N
FIN,Finland,2023/11/10,57.87078593,N
FIN,Finland,2023/11/11,57.82781538,N
FIN,Finland,2023/11/12,58.08525499,N
FIN,Finland,2023/11/13,59.42466225,N
FIN,Finland,2023/11/14,61.50365791,N
FIN,Finland,2023/11/15,64.97684581,N
FIN,Finland,2023/11/16,69.61030979,N
FIN,Finland,2023/11/17,73.45328782,N
FIN,Finland,2023/11/18,75.48637266,N
FIN,Finland,2023/11/19,76.86930932,N
FIN,Finland,2023/11/20,82.26171894,N
FIN,Finland,2023/11/21,89.20100657,N
FIN,Finland,2023/11/22,88.92034532,N
FIN,Finland,2023/11/23,88.52074071,N
FIN,Finland,2023/11/24,87.32833369,N
FIN,Finland,2023/11/25,88.64371393,N
FIN,Finland,2023/11/26,93.05403579,N
FIN,Finland,2023/11/27,95.97562046,N
FIN,Finland,2023/11/28,96.18632081,N
FIN,Finland,2023/11/29,100.571083,N
FIN,Finland,2023/11/30,108.8373372,N
FIN,Finland,2023/12/1,114.8695685,N
FIN,Finland,2023/12/2,118.9847465,N
FIN,Finland,2023/12/3,122.4136417,N
FIN,Finland,2023/12/4,128.0189043,N
FIN,Finland,2023/12/5,133.4456174,N
FIN,Finland,2023/12/6,136.4489756,N
FIN,Finland,2023/12/7,137.2221367,N
FIN,Finland,2023/12/8,135.6252103,N
FIN,Finland,2023/12/9,135.331385,N
FIN,Finland,2023/12/10,135.4688316,N
FIN,Finland,2023/12/11,137.8130683,N
FIN,Finland,2023/12/12,139.7310399,N
FIN,Finland,2023/12/13,140.8144537,N
FIN,Finland,2023/12/14,140.3033228,N
FIN,Finland,2023/12/15,140.7666714,N
FIN,Finland,2023/12/16,136.0641562,N
FIN,Finland,2023/12/17,130.8242275,N
FIN,Finland,2023/12/18,126.0015483,N
FIN,Finland,2023/12/19,121.3477422,N
FIN,Finland,2023/12/20,118.9664684,N
FIN,Finland,2023/12/21,116.3530608,N
FIN,Finland,2023/12/22,113.2638899,N
FIN,Finland,2023/12/23,110.901772,N
FIN,Finland,2023/12/24,109.3129877,N
FIN,Finland,2023/12/25,107.8468304,N
FIN,Finland,2023/12/26,106.5606467,N
FIN,Finland,2023/12/27,105.9403655,N
FIN,Finland,2023/12/28,104.7198603,N
FIN,Finland,2023/12/29,102.9625329,N
FIN,Finland,2023/12/30,101.8536208,N
FIN,Finland,2023/12/31,101.8707021,N
FIN,Finland,2024/1/1,102.1311652,N
FIN,Finland,2024/1/2,105.0420667,N
FIN,Finland,2024/1/3,108.2467587,F
FIN,Finland,2024/1/4,111.7812576,F
FIN,Finland,2024/1/5,114.9747314,N
FIN,Finland,2024/1/6,118.4514664,N
FIN,Finland,2024/1/7,118.8529729,N
FIN,Finland,2024/1/8,119.0223664,N
FIN,Finland,2024/1/9,117.19008,N
FIN,Finland,2024/1/10,115.2488852,N
FIN,Finland,2024/1/11,114.7012478,N
FIN,Finland,2024/1/12,115.719626,N
FIN,Finland,2024/1/13,114.7143425,N
FIN,Finland,2024/1/14,114.9519157,N
FIN,Finland,2024/1/15,116.3206431,N
FIN,Finland,2024/1/16,118.6302684,N
FIN,Finland,2024/1/17,120.0508564,N
FIN,Finland,2024/1/18,120.0194313,N
FIN,Finland,2024/1/19,119.9092928,N
FIN,Finland,2024/1/20,119.8046433,N
FIN,Finland,2024/1/21,117.6697014,N
FIN,Finland,2024/1/22,114.6687157,N
FIN,Finland,2024/1/23,112.6327165,N
FIN,Finland,2024/1/24,112.5458435,N
FIN,Finland,2024/1/25,112.9697817,N
FIN,Finland,2024/1/26,112.3475736,N
FIN,Finland,2024/1/27,109.7427664,N
FIN,Finland,2024/1/28,107.3678168,N
FIN,Finland,2024/1/29,104.6738644,N
FIN,Finland,2024/1/30,102.4716546,N
FIN,Finland,2024/1/31,100.7115648,N
FIN,Finland,2024/2/1,99.52542455,N
FIN,Finland,2024/2/2,99.34244083,N
FIN,Finland,2024/2/3,99.22989996,N
FIN,Finland,2024/2/4,98.68414769,N
FIN,Finland,2024/2/5,99.01612616,N
FIN,Finland,2024/2/6,102.8917874,N
FIN,Finland,2024/2/7,107.0161346,N
FIN,Finland,2024/2/8,109.3833793,N
FIN,Finland,2024/2/9,112.4769366,N
FIN,Finland,2024/2/10,115.2740941,N
FIN,Finland,2024/2/11,115.2143881,N
FIN,Finland,2024/2/12,114.9190202,N
FIN,Finland,2024/2/13,112.8111654,N
FIN,Finland,2024/2/14,111.1822342,N
FIN,Finland,2024/2/15,111.0776863,N
FIN,Finland,2024/2/16,109.863799,N
FIN,Finland,2024/2/17,107.7196935,N
FIN,Finland,2024/2/18,106.4263247,N
FIN,Finland,2024/2/19,106.2561436,N
FIN,Finland,2024/2/20,106.721996,N
FIN,Finland,2024/2/21,105.9731222,N
FIN,Finland,2024/2/22,104.9814435,N
FIN,Finland,2024/2/23,102.4655223,N
FIN,Finland,2024/2/24,100.1757859,N
FIN,Finland,2024/2/25,98.18859003,N
FIN,Finland,2024/2/26,98.24132675,N
FIN,Finland,2024/2/27,99.28215348,N
FIN,Finland,2024/2/28,97.69145741,N
FIN,Finland,2024/2/29,95.82740784,N
FIN,Finland,2024/3/1,94.86614298,N
FIN,Finland,2024/3/2,96.5130627,N
FIN,Finland,2024/3/3,100.7113027,N
FIN,Finland,2024/3/4,105.0047982,N
FIN,Finland,2024/3/5,109.4312419,N
FIN,Finland,2024/3/6,114.3552094,N
FIN,Finland,2024/3/7,118.6675412,N
FIN,Finland,2024/3/8,121.8117056,N
FIN,Finland,2024/3/9,123.3760544,N
FIN,Finland,2024/3/10,123.128914,N
FIN,Finland,2024/3/11,123.4330493,N
FIN,Finland,2024/3/12,123.2336696,N
FIN,Finland,2024/3/13,122.6500263,N
FIN,Finland,2024/3/14,118.7976418,N
FIN,Finland,2024/3/15,116.9779084,N
FIN,Finland,2024/3/16,115.7054447,N
FIN,Finland,2024/3/17,114.3548992,N
FIN,Finland,2024/3/18,112.3645069,N
FIN,Finland,2024/3/19,112.1364671,N
FIN,Finland,2024/3/20,112.8154947,N
FIN,Finland,2024/3/21,114.701247,N
FIN,Finland,2024/3/22,113.7389537,N
FIN,Finland,2024/3/23,113.8918396,N
FIN,Finland,2024/3/24,114.3728066,N
FIN,Finland,2024/3/25,116.337924,N
FIN,Finland,2024/3/26,119.1720487,N
FIN,Finland,2024/3/27,118.9450423,N
FIN,Finland,2024/3/28,119.6824163,N
FIN,Finland,2024/3/29,119.1117689,N
FIN,Finland,2024/3/30,119.5061343,N
FIN,Finland,2024/3/31,121.5380753,N
FIN,Finland,2024/4/1,122.4787902,N
FIN,Finland,2024/4/2,122.1294044,N
FIN,Finland,2024/4/3,119.6007832,N
FIN,Finland,2024/4/4,120.784141,N
FIN,Finland,2024/4/5,117.8704578,N
FIN,Finland,2024/4/6,116.7766944,N
FIN,Finland,2024/4/7,113.4264455,N
FIN,Finland,2024/4/8,110.9660299,N
FIN,Finland,2024/4/9,109.8961347,N
FIN,Finland,2024/4/10,106.4477013,N
FIN,Finland,2024/4/11,103.1912253,N
FIN,Finland,2024/4/12,101.7136349,N
FIN,Finland,2024/4/13,100.883572,N
FIN,Finland,2024/4/14,101.402608,N
FIN,Finland,2024/4/15,100.6780742,N
FIN,Finland,2024/4/16,100.1796562,N
FIN,Finland,2024/4/17,100.271799,N
FIN,Finland,2024/4/18,101.5955564,N
FIN,Finland,2024/4/19,101.144672,N
FIN,Finland,2024/4/20,100.2068644,N
FIN,Finland,2024/4/21,100.5826718,N
FIN,Finland,2024/4/22,100.9621686,N
FIN,Finland,2024/4/23,102.3691625,N
FIN,Finland,2024/4/24,103.9764592,N
FIN,Finland,2024/4/25,105.2862071,N
FIN,Finland,2024/4/26,105.5044953,N
FIN,Finland,2024/4/27,105.1253246,N
FIN,Finland,2024/4/28,105.6956141,N
FIN,Finland,2024/4/29,104.2866848,N
FIN,Finland,2024/4/30,103.9000632,N
FIN,Finland,2024/5/1,104.2535033,N
FIN,Finland,2024/5/2,104.7053899,N
FIN,Finland,2024/5/3,104.2418347,N
FIN,Finland,2024/5/4,102.5832346,N
FIN,Finland,2024/5/5,101.6926737,N
FIN,Finland,2024/5/6,100.447585,N
FIN,Finland,2024/5/7,98.76934615,N
FIN,Finland,2024/5/8,99.03201492,N
FIN,Finland,2024/5/9,97.94934293,N
FIN,Finland,2024/5/10,93.70332129,N
FIN,Finland,2024/5/11,90.79876423,N
FIN,Finland,2024/5/12,89.02125871,N
FIN,Finland,2024/5/13,88.45309809,N
FIN,Finland,2024/5/14,86.02947738,N
FIN,Finland,2024/5/15,83.62179815,N
FIN,Finland,2024/5/16,82.00238765,N
FIN,Finland,2024/5/17,80.66397307,N
FIN,Finland,2024/5/18,79.02267451,N
FIN,Finland,2024/5/19,77.68917827,N
FIN,Finland,2024/5/20,76.19124322,N
FIN,Finland,2024/5/21,74.75531439,N
FIN,Finland,2024/5/22,73.46919522,N
FIN,Finland,2024/5/23,72.23685715,N
FIN,Finland,2024/5/24,71.8863137,N
FIN,Finland,2024/5/25,71.79033338,N
FIN,Finland,2024/5/26,71.79588142,N
FIN,Finland,2024/5/27,71.51521585,N
FIN,Finland,2024/5/28,71.29048119,N
FIN,Finland,2024/5/29,71.26345342,N
FIN,Finland,2024/5/30,71.25654462,N
FIN,Finland,2024/5/31,71.43399424,N
FIN,Finland,2024/6/1,71.63393197,N
FIN,Finland,2024/6/2,71.98218653,N
FIN,Finland,2024/6/3,72.91577317,N
FIN,Finland,2024/6/4,73.05579728,N
FIN,Finland,2024/6/5,73.06995376,N
FIN,Finland,2024/6/6,73.17205083,N
FIN,Finland,2024/6/7,73.40069422,N
FIN,Finland,2024/6/8,73.84508616,N
FIN,Finland,2024/6/9,74.1289861,N
FIN,Finland,2024/6/10,74.15958389,N
FIN,Finland,2024/6/11,74.18367801,N
FIN,Finland,2024/6/12,74.44952974,N
FIN,Finland,2024/6/13,74.7470147,N
FIN,Finland,2024/6/14,74.6594547,N
FIN,Finland,2024/6/15,74.72422251,N
FIN,Finland,2024/6/16,74.78066663,N
FIN,Finland,2024/6/17,74.70870555,N
FIN,Finland,2024/6/18,74.66010897,N
FIN,Finland,2024/6/19,74.58340972,N
FIN,Finland,2024/6/20,74.38254516,N
FIN,Finland,2024/6/21,74.35604143,N
FIN,Finland,2024/6/22,74.50320306,N
FIN,Finland,2024/6/23,74.83101483,N
FIN,Finland,2024/6/24,74.77774003,N
FIN,Finland,2024/6/25,74.45899419,N
FIN,Finland,2024/6/26,74.40337496,N
FIN,Finland,2024/6/27,74.33911792,N
FIN,Finland,2024/6/28,74.03782377,N
FIN,Finland,2024/6/29,73.88602266,N
FIN,Finland,2024/6/30,73.78978095,N
FIN,Finland,2024/7/1,73.64923368,N
FIN,Finland,2024/7/2,73.2300923,N
FIN,Finland,2024/7/3,73.26504221,N
FIN,Finland,2024/7/4,73.18224998,N
FIN,Finland,2024/7/5,73.01038451,N
FIN,Finland,2024/7/6,72.84560204,N
FIN,Finland,2024/7/7,72.49752047,N
FIN,Finland,2024/7/8,72.11180121,N
FIN,Finland,2024/7/9,71.966179,N
FIN,Finland,2024/7/10,72.00203622,N
FIN,Finland,2024/7/11,71.64312968,N
FIN,Finland,2024/7/12,71.68765329,N
FIN,Finland,2024/7/13,71.70990421,N
FIN,Finland,2024/7/14,71.77277086,N
FIN,Finland,2024/7/15,71.88922905,N
FIN,Finland,2024/7/16,72.0031136,N
FIN,Finland,2024/7/17,71.91248,N
FIN,Finland,2024/7/18,72.01616435,N
FIN,Finland,2024/7/19,72.3504067,N
FIN,Finland,2024/7/20,72.73428867,N
FIN,Finland,2024/7/21,73.17069605,N
FIN,Finland,2024/7/22,73.42046566,N
FIN,Finland,2024/7/23,73.57841033,N
FIN,Finland,2024/7/24,73.81186096,N
FIN,Finland,2024/7/25,74.04466362,N
FIN,Finland,2024/7/26,73.99476863,N
FIN,Finland,2024/7/27,74.14053742,N
FIN,Finland,2024/7/28,74.31621643,N
FIN,Finland,2024/7/29,74.27570618,N
FIN,Finland,2024/7/30,74.23670756,N
FIN,Finland,2024/7/31,74.18378249,N
FIN,Finland,2024/8/1,74.08403627,N
FIN,Finland,2024/8/2,74.07499644,N
FIN,Finland,2024/8/3,74.24798936,N
FIN,Finland,2024/8/4,74.49540578,N
FIN,Finland,2024/8/5,74.49409748,N
FIN,Finland,2024/8/6,74.5018354,N
FIN,Finland,2024/8/7,74.47223562,N
FIN,Finland,2024/8/8,74.3788702,N
FIN,Finland,2024/8/9,74.29317366,N
FIN,Finland,2024/8/10,74.35912887,N
FIN,Finland,2024/8/11,74.66666165,N
FIN,Finland,2024/8/12,74.69409877,N
FIN,Finland,2024/8/13,74.76085519,N
FIN,Finland,2024/8/14,74.86274764,N
FIN,Finland,2024/8/15,74.62693418,N
FIN,Finland,2024/8/16,74.50880683,N
FIN,Finland,2024/8/17,74.80289052,N
FIN,Finland,2024/8/18,75.0642442,N
FIN,Finland,2024/8/19,74.915193,N
FIN,Finland,2024/8/20,74.81943715,N
FIN,Finland,2024/8/21,74.7441755,N
FIN,Finland,2024/8/22,74.62498976,N
FIN,Finland,2024/8/23,74.42442671,N
FIN,Finland,2024/8/24,74.231765,N
FIN,Finland,2024/8/25,73.98302802,N
FIN,Finland,2024/8/26,73.51901821,N
FIN,Finland,2024/8/27,73.19824805,N
FIN,Finland,2024/8/28,72.95441075,N
FIN,Finland,2024/8/29,72.7671499,N
FIN,Finland,2024/8/30,72.2622628,N
FIN,Finland,2024/8/31,72.36667617,N
FIN,Finland,2024/9/1,72.4940014,N
FIN,Finland,2024/9/2,72.2913585,N
FIN,Finland,2024/9/3,72.27531342,N
FIN,Finland,2024/9/4,72.52575637,N
FIN,Finland,2024/9/5,72.64218331,N
FIN,Finland,2024/9/6,72.47704304,N
FIN,Finland,2024/9/7,72.37894223,N
FIN,Finland,2024/9/8,72.6017845,N
FIN,Finland,2024/9/9,72.36435695,N
FIN,Finland,2024/9/10,71.99680597,N
FIN,Finland,2024/9/11,71.80406753,N
FIN,Finland,2024/9/12,72.28270282,N
FIN,Finland,2024/9/13,74.6533,N
FIN,Finland,2024/9/14,74.9987516,N
FIN,Finland,2024/9/15,75.56527396,N
FIN,Finland,2024/9/16,77.14545244,N
FIN,Finland,2024/9/17,78.91275408,N
FIN,Finland,2024/9/18,78.68752966,N
FIN,Finland,2024/9/19,78.49593755,N
FIN,Finland,2024/9/20,78.2817193,N
FIN,Finland,2024/9/21,77.77934706,N
FIN,Finland,2024/9/22,78.41463494,N
FIN,Finland,2024/9/23,77.84354674,N
FIN,Finland,2024/9/24,77.24677781,N
FIN,Finland,2024/9/25,76.57426298,N
FIN,Finland,2024/9/26,76.12539183,N
FIN,Finland,2024/9/27,76.16037642,N
FIN,Finland,2024/9/28,77.50289543,N
FIN,Finland,2024/9/29,77.45614914,N
FIN,Finland,2024/9/30,77.7960544,N
FIN,Finland,2024/10/1,77.64928985,N
FIN,Finland,2024/10/2,79.37594422,N
FIN,Finland,2024/10/3,80.81961534,N
FIN,Finland,2024/10/4,80.08943662,N
FIN,Finland,2024/10/5,80.26115897,N
FIN,Finland,2024/10/6,79.62030063,N
FIN,Finland,2024/10/7,79.3210401,N
FIN,Finland,2024/10/8,78.19794796,N
FIN,Finland,2024/10/9,76.96579054,N
FIN,Finland,2024/10/10,75.90841911,N
FIN,Finland,2024/10/11,75.15403659,N
FIN,Finland,2024/10/12,74.7113108,N
FIN,Finland,2024/10/13,74.29956002,N
FIN,Finland,2024/10/14,74.96264466,N
FIN,Finland,2024/10/15,74.2542141,N
FIN,Finland,2024/10/16,73.36157875,N
FIN,Finland,2024/10/17,72.40000803,N
FIN,Finland,2024/10/18,71.7455895,N
FIN,Finland,2024/10/19,71.50734253,N
FIN,Finland,2024/10/20,70.80645512,N
FIN,Finland,2024/10/21,70.22084458,N
FIN,Finland,2024/10/22,69.87536159,N
FIN,Finland,2024/10/23,69.37664091,N
FIN,Finland,2024/10/24,69.38704771,N
FIN,Finland,2024/10/25,68.83881933,N
FIN,Finland,2024/10/26,68.64998129,N
FIN,Finland,2024/10/27,68.15645209,N
FIN,Finland,2024/10/28,67.61913359,N
FIN,Finland,2024/10/29,67.32440463,N
FIN,Finland,2024/10/30,66.85089174,N
FIN,Finland,2024/10/31,67.21056694,N
FIN,Finland,2024/11/1,67.5050243,N
FIN,Finland,2024/11/2,67.68740109,N
FIN,Finland,2024/11/3,68.01366073,N
FIN,Finland,2024/11/4,68.46490802,N
FIN,Finland,2024/11/5,68.31549003,N
FIN,Finland,2024/11/6,68.53489686,N
FIN,Finland,2024/11/7,68.81019129,N
FIN,Finland,2024/11/8,68.63094235,N
FIN,Finland,2024/11/9,69.03176554,N
FIN,Finland,2024/11/10,70.02864598,N
FIN,Finland,2024/11/11,71.01817202,N
FIN,Finland,2024/11/12,72.37570689,N
FIN,Finland,2024/11/13,71.88969639,N
FIN,Finland,2024/11/14,71.33891573,N
FIN,Finland,2024/11/15,71.20838866,N
FIN,Finland,2024/11/16,71.44374165,N
FIN,Finland,2024/11/17,72.29443699,N
FIN,Finland,2024/11/18,74.67302034,N
FIN,Finland,2024/11/19,78.46829658,N
FIN,Finland,2024/11/20,79.21899384,N
FIN,Finland,2024/11/21,79.34890089,N
FIN,Finland,2024/11/22,80.1251531,N
FIN,Finland,2024/11/23,79.55259478,N
FIN,Finland,2024/11/24,78.27948649,N
FIN,Finland,2024/11/25,76.9565783,N
FIN,Finland,2024/11/26,75.80573505,N
FIN,Finland,2024/11/27,76.62583461,N
FIN,Finland,2024/11/28,78.10716017,N
FIN,Finland,2024/11/29,77.5271522,N
FIN,Finland,2024/11/30,76.97016806,N
FIN,Finland,2024/12/1,75.8959669,N
FIN,Finland,2024/12/2,75.00304928,N
FIN,Finland,2024/12/3,75.53119773,N
FIN,Finland,2024/12/4,76.81048195,N
FIN,Finland,2024/12/5,75.92091623,N
FIN,Finland,2024/12/6,75.2015438,N
FIN,Finland,2024/12/7,75.14287743,N
FIN,Finland,2024/12/8,75.29759728,N
FIN,Finland,2024/12/9,75.29447117,N
FIN,Finland,2024/12/10,74.63348174,N
FIN,Finland,2024/12/11,73.92255505,N
FIN,Finland,2024/12/12,73.69188345,N
FIN,Finland,2024/12/13,75.60317682,N
FIN,Finland,2024/12/14,75.21070921,N
FIN,Finland,2024/12/15,74.59801063,N
FIN,Finland,2024/12/16,74.16081196,N
FIN,Finland,2024/12/17,76.31660078,N
FIN,Finland,2024/12/18,77.79337242,N
FIN,Finland,2024/12/19,77.63044043,N
FIN,Finland,2024/12/20,78.61441828,N
FIN,Finland,2024/12/21,78.62262945,N
FIN,Finland,2024/12/22,78.51345476,N
FIN,Finland,2024/12/23,79.17721763,N
FIN,Finland,2024/12/24,79.50251339,N
FIN,Finland,2024/12/25,79.34042958,N
FIN,Finland,2024/12/26,78.72238861,N
FIN,Finland,2024/12/27,77.61408061,N
FIN,Finland,2024/12/28,77.18011911,N
FIN,Finland,2024/12/29,76.59639035,N
FIN,Finland,2024/12/30,75.57474071,N
FIN,Finland,2024/12/31,78.62262945,N
FRA,France,2015/1/1,49.30823949,N
FRA,France,2015/1/2,48.13062437,N
FRA,France,2015/1/3,47.23485619,N
FRA,France,2015/1/4,47.59537807,N
FRA,France,2015/1/5,55.94830231,N
FRA,France,2015/1/6,61.32575133,N
FRA,France,2015/1/7,63.70346563,N
FRA,France,2015/1/8,59.32659731,N
FRA,France,2015/1/9,51.30476976,N
FRA,France,2015/1/10,43.67645343,N
FRA,France,2015/1/11,39.0621561,N
FRA,France,2015/1/12,40.42167277,N
FRA,France,2015/1/13,42.56977229,N
FRA,France,2015/1/14,44.48831364,N
FRA,France,2015/1/15,44.10487948,N
FRA,France,2015/1/16,51.4785799,N
FRA,France,2015/1/17,50.27736543,N
FRA,France,2015/1/18,49.11311808,N
FRA,France,2015/1/19,59.11720577,N
FRA,France,2015/1/20,66.55954369,N
FRA,France,2015/1/21,72.00904392,N
FRA,France,2015/1/22,75.46642532,N
FRA,France,2015/1/23,78.66033035,N
FRA,France,2015/1/24,73.1405004,N
FRA,France,2015/1/25,66.70702606,N
FRA,France,2015/1/26,70.39038134,N
FRA,France,2015/1/27,73.86005484,N
FRA,France,2015/1/28,75.476096,N
FRA,France,2015/1/29,76.76702203,N
FRA,France,2015/1/30,73.05237112,N
FRA,France,2015/1/31,63.68076551,N
FRA,France,2015/2/1,57.22209721,N
FRA,France,2015/2/2,67.80854219,N
FRA,France,2015/2/3,77.81831603,N
FRA,France,2015/2/4,81.03961122,N
FRA,France,2015/2/5,79.215774,N
FRA,France,2015/2/6,81.39506272,F
FRA,France,2015/2/7,80.24705458,N
FRA,France,2015/2/8,72.89883183,N
FRA,France,2015/2/9,77.22721961,N
FRA,France,2015/2/10,79.7914002,N
FRA,France,2015/2/11,79.68610378,N
FRA,France,2015/2/12,80.98509864,N
FRA,France,2015/2/13,69.87259976,N
FRA,France,2015/2/14,60.48933817,N
FRA,France,2015/2/15,58.55355388,N
FRA,France,2015/2/16,66.49365462,N
FRA,France,2015/2/17,70.25938994,N
FRA,France,2015/2/18,73.84955453,N
FRA,France,2015/2/19,76.68363349,N
FRA,France,2015/2/20,73.34923357,N
FRA,France,2015/2/21,71.41636648,N
FRA,France,2015/2/22,63.40157395,N
FRA,France,2015/2/23,67.16980958,N
FRA,France,2015/2/24,68.04693026,N
FRA,France,2015/2/25,72.99902422,N
FRA,France,2015/2/26,71.3473942,N
FRA,France,2015/2/27,66.99995326,N
FRA,France,2015/2/28,60.57909462,N
FRA,France,2015/3/1,49.87031821,N
FRA,France,2015/3/2,50.76926764,N
FRA,France,2015/3/3,56.70128112,N
FRA,France,2015/3/4,59.72470289,N
FRA,France,2015/3/5,65.00140869,N
FRA,France,2015/3/6,70.32649933,N
FRA,France,2015/3/7,61.68360995,N
FRA,France,2015/3/8,55.57382739,N
FRA,France,2015/3/9,62.70036118,N
FRA,France,2015/3/10,65.24965654,N
FRA,France,2015/3/11,62.57302784,N
FRA,France,2015/3/12,59.3684194,N
FRA,France,2015/3/13,57.46178166,N
FRA,France,2015/3/14,55.09875473,N
FRA,France,2015/3/15,53.33290232,N
FRA,France,2015/3/16,67.87970021,N
FRA,France,2015/3/17,68.54997272,N
FRA,France,2015/3/18,63.19629348,N
FRA,France,2015/3/19,58.097744,N
FRA,France,2015/3/20,58.62910104,N
FRA,France,2015/3/21,49.25214409,N
FRA,France,2015/3/22,42.65104711,N
FRA,France,2015/3/23,65.26078708,N
FRA,France,2015/3/24,83.1914963,N
FRA,France,2015/3/25,90.02291438,N
FRA,France,2015/3/26,88.61012573,N
FRA,France,2015/3/27,83.54932572,N
FRA,France,2015/3/28,56.33802337,N
FRA,France,2015/3/29,42.37317661,N
FRA,France,2015/3/30,42.75999045,N
FRA,France,2015/3/31,43.30581121,N
FRA,France,2015/4/1,46.65446997,N
FRA,France,2015/4/2,53.52081067,N
FRA,France,2015/4/3,46.9752096,N
FRA,France,2015/4/4,41.12942339,N
FRA,France,2015/4/5,38.23858135,N
FRA,France,2015/4/6,39.07212683,N
FRA,France,2015/4/7,55.16950416,N
FRA,France,2015/4/8,63.77277014,N
FRA,France,2015/4/9,68.28815628,N
FRA,France,2015/4/10,54.8223659,N
FRA,France,2015/4/11,37.9645855,N
FRA,France,2015/4/12,30.09425324,N
FRA,France,2015/4/13,47.17679328,N
FRA,France,2015/4/14,49.25271547,N
FRA,France,2015/4/15,49.0979208,N
FRA,France,2015/4/16,52.2140729,N
FRA,France,2015/4/17,51.52245947,N
FRA,France,2015/4/18,34.8975878,N
FRA,France,2015/4/19,30.70100307,N
FRA,France,2015/4/20,43.46362977,N
FRA,France,2015/4/21,45.39136136,N
FRA,France,2015/4/22,45.10810378,N
FRA,France,2015/4/23,44.44921347,N
FRA,France,2015/4/24,37.65376929,N
FRA,France,2015/4/25,33.82811076,N
FRA,France,2015/4/26,31.52194102,N
FRA,France,2015/4/27,29.14630321,N
FRA,France,2015/4/28,35.63786101,N
FRA,France,2015/4/29,39.93554766,N
FRA,France,2015/4/30,41.29589987,N
FRA,France,2015/5/1,31.22965841,N
FRA,France,2015/5/2,24.87122446,N
FRA,France,2015/5/3,21.29001894,N
FRA,France,2015/5/4,26.00340908,N
FRA,France,2015/5/5,23.06317088,N
FRA,France,2015/5/6,19.24121386,N
FRA,France,2015/5/7,18.03144518,N
FRA,France,2015/5/8,16.84112019,N
FRA,France,2015/5/9,16.81674569,N
FRA,France,2015/5/10,18.37256713,N
FRA,France,2015/5/11,17.08389265,N
